ARQUIVO: sinapi - PLANILHA: Planilha1
DATA DA CONVERSÃO: 28/06/2025 11:44


CODIGO  DESCRICAO                                                                                                                                                                                                                                                                                                                                                                     UNIDADE  PRECO_UNITARIO  FONTE 
96656   LUVA, PPR, DN 25 MM, CLASSE PN 25, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                           UN       4,83            sinapi
96639   LUVA, PPR, DN 25 MM, CLASSE PN 25, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                              UN       7,96            sinapi
96701   LUVA, PPR, DN 32 MM, CLASSE PN 25, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                         UN       8,42            sinapi
96659   LUVA, PPR, DN 32 MM, CLASSE PN 25, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                           UN       6,57            sinapi
96703   LUVA, PPR, DN 40 MM, CLASSE PN 25, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                         UN       16,03           sinapi
96663   LUVA, PPR, DN 40 MM, CLASSE PN 25, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                           UN       13,35           sinapi
96705   LUVA, PPR, DN 50 MM, CLASSE PN 25, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                         UN       19,45           sinapi
96706   LUVA, PPR, DN 63 MM, CLASSE PN 25, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                         UN       29,49           sinapi
96707   LUVA, PPR, DN 75 MM, CLASSE PN 25, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                         UN       48,82           sinapi
96708   LUVA, PPR, DN 90 MM, CLASSE PN 25, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                         UN       75,24           sinapi
96675   TUBO, PPR, DN 110, CLASSE PN 12, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                           M        138,74          sinapi
96683   TUBO, PPR, DN 110, CLASSE PN 25, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                           M        272,29          sinapi
104194  TUBO, PPR, DN 20, CLASSE PN20, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                M        17,31           sinapi
104195  TUBO, PPR, DN 20, CLASSE PN25, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                M        18,48           sinapi
96668   TUBO, PPR, DN 25, CLASSE PN 20, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                            M        15,43           sinapi
96644   TUBO, PPR, DN 25, CLASSE PN 20, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                              M        18,79           sinapi
96635   TUBO, PPR, DN 25, CLASSE PN 20, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                 M        31,45           sinapi
96636   TUBO, PPR, DN 25, CLASSE PN 25 INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                  M        33,57           sinapi
96676   TUBO, PPR, DN 25, CLASSE PN 25, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                            M        19,00           sinapi
96647   TUBO, PPR, DN 25, CLASSE PN 25, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                              M        20,55           sinapi
96669   TUBO, PPR, DN 32, CLASSE PN 12, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                            M        14,63           sinapi
96645   TUBO, PPR, DN 32, CLASSE PN 12, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                              M        16,43           sinapi
96677   TUBO, PPR, DN 32, CLASSE PN 25, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                            M        24,91           sinapi
96648   TUBO, PPR, DN 32, CLASSE PN 25, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                              M        25,76           sinapi
96670   TUBO, PPR, DN 40, CLASSE PN 12, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                            M        19,16           sinapi
96646   TUBO, PPR, DN 40, CLASSE PN 12, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                              M        20,46           sinapi
96678   TUBO, PPR, DN 40, CLASSE PN 25, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                            M        34,63           sinapi
96649   TUBO, PPR, DN 40, CLASSE PN 25, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                              M        34,72           sinapi
96671   TUBO, PPR, DN 50, CLASSE PN 12, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                            M        29,53           sinapi
96679   TUBO, PPR, DN 50, CLASSE PN 25, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                            M        52,26           sinapi
96672   TUBO, PPR, DN 63, CLASSE PN 12, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                            M        45,66           sinapi
96680   TUBO, PPR, DN 63, CLASSE PN 25, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                            M        87,72           sinapi
96673   TUBO, PPR, DN 75, CLASSE PN 12, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                            M        57,79           sinapi
96681   TUBO, PPR, DN 75, CLASSE PN 25, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                            M        118,68          sinapi
96674   TUBO, PPR, DN 90, CLASSE PN 12, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                            M        94,80           sinapi
96682   TUBO, PPR, DN 90, CLASSE PN 25, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                                            M        197,78          sinapi
96643   TÊ MISTURADOR, PPR, 25 X 3/4, CLASSE PN 25, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                     UN       38,27           sinapi
104201  TÊ MISTURADOR, PPR, F M M, DN 20 X 20 MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                     UN       16,18           sinapi
104192  TÊ MISTURADOR, PPR, F M M, DN 25 X 25 MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                     UN       23,43           sinapi
104202  TÊ NORMAL, PPR, 90 GRAUS, DN 20 X 20 X 20 MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                 UN       8,34            sinapi
96717   TÊ NORMAL, PPR, DN 110 MM, CLASSE PN 25, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO . AF_08/2022                                                                                                                                                                                                                                                                  UN       270,44          sinapi
96710   TÊ NORMAL, PPR, DN 25 MM, CLASSE PN 25, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO . AF_08/2022                                                                                                                                                                                                                                                                   UN       10,80           sinapi
96665   TÊ NORMAL, PPR, DN 25 MM, CLASSE PN 25, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                      UN       8,54            sinapi
96642   TÊ NORMAL, PPR, DN 25 MM, CLASSE PN 25, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                         UN       14,81           sinapi
96711   TÊ NORMAL, PPR, DN 32 MM, CLASSE PN 25, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO . AF_08/2022                                                                                                                                                                                                                                                                   UN       16,82           sinapi
96666   TÊ NORMAL, PPR, DN 32 MM, CLASSE PN 25, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                      UN       13,11           sinapi
96712   TÊ NORMAL, PPR, DN 40 MM, CLASSE PN 25, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO . AF_08/2022                                                                                                                                                                                                                                                                   UN       24,68           sinapi
96667   TÊ NORMAL, PPR, DN 40 MM, CLASSE PN 25, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA FORNECIMENTO E INSTALAÇÃO. AF_08/2022                                                                                                                                                                                                                                                      UN       19,31           sinapi
96713   TÊ NORMAL, PPR, DN 50 MM, CLASSE PN 25, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO . AF_08/2022                                                                                                                                                                                                                                                                   UN       39,20           sinapi
96714   TÊ NORMAL, PPR, DN 63 MM, CLASSE PN 25, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO . AF_08/2022                                                                                                                                                                                                                                                                   UN       56,76           sinapi
96715   TÊ NORMAL, PPR, DN 75 MM, CLASSE PN 25, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO . AF_08/2022                                                                                                                                                                                                                                                                   UN       104,98          sinapi
96716   TÊ NORMAL, PPR, DN 90 MM, CLASSE PN 25, INSTALADO EM PRUMADA DE ÁGUA FORNECIMENTO E INSTALAÇÃO . AF_08/2022                                                                                                                                                                                                                                                                   UN       137,59          sinapi
104328  CAIXA SIFONADA, COM GRELHA QUADRADA, PVC, DN 150 X 150 X 50 MM, JUNTA SOLDÁVEL, FORNECIDA E INSTALADA EM RAMAL DE DESCARGA OU EM RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                        UN       62,32           sinapi
104329  CAIXA SIFONADA, COM GRELHA REDONDA, PVC, DN 150 X 150 X 50 MM, JUNTA SOLDÁVEL, FORNECIDA E INSTALADA EM RAMAL DE DESCARGA OU EM RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                         UN       70,93           sinapi
89707   CAIXA SIFONADA, PVC, DN 100 X 100 X 50 MM, JUNTA ELÁSTICA, FORNECIDA E INSTALADA EM RAMAL DE DESCARGA OU EM RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                                             UN       41,99           sinapi
89708   CAIXA SIFONADA, PVC, DN 150 X 185 X 75 MM, JUNTA ELÁSTICA, FORNECIDA E INSTALADA EM RAMAL DE DESCARGA OU EM RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                                             UN       94,59           sinapi
104330  RALO LINEAR, EM PVC COM GRELHA INOX, JUNTA SOLDÁVEL, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU EM RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                                                   UN       0,00            sinapi
104326  RALO SECO CÔNICO, PVC, DN 100 X 40 MM, JUNTA SOLDÁVEL, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU EM RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                                                 UN       17,00           sinapi
89710   RALO SECO, PVC, DN 100 X 40 MM, JUNTA SOLDÁVEL, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU EM RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                                                        UN       15,51           sinapi
104327  RALO SIFONADO REDONDO, PVC, DN 100 X 40 MM, JUNTA SOLDÁVEL, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU EM RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                                            UN       16,12           sinapi
89709   RALO SIFONADO, PVC, DN 100 X 40 MM, JUNTA SOLDÁVEL, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU EM RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                                                    UN       17,92           sinapi
104341  BUCHA DE REDUÇÃO LONGA, PVC, SÉRIE NORMAL, ESGOTO PREDIAL, DN 50 X 40 MM, JUNTA SOLDÁVEL E ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                      UN       10,94           sinapi
104357  CAP, PVC, SÉRIE NORMAL, ESGOTO PREDIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM SUBCOLETOR AÉREO DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                                                  UN       20,52           sinapi
89811   CURVA CURTA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022                                                                                                                                                                                                            UN       46,61           sinapi
89748   CURVA CURTA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                       UN       45,78           sinapi
89852   CURVA CURTA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM SUBCOLETOR AÉREO DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                                 UN       48,64           sinapi
89728   CURVA CURTA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 40 MM, JUNTA SOLDÁVEL, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                        UN       11,97           sinapi
89803   CURVA CURTA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022                                                                                                                                                                                                             UN       20,99           sinapi
89733   CURVA CURTA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                        UN       24,49           sinapi
89807   CURVA CURTA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022                                                                                                                                                                                                             UN       41,36           sinapi
89742   CURVA CURTA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                        UN       42,70           sinapi
89812   CURVA LONGA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022                                                                                                                                                                                                            UN       85,68           sinapi
89750   CURVA LONGA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                       UN       84,85           sinapi
89853   CURVA LONGA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM SUBCOLETOR AÉREO DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                                 UN       87,71           sinapi
89730   CURVA LONGA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 40 MM, JUNTA SOLDÁVEL, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                        UN       14,09           sinapi
89804   CURVA LONGA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022                                                                                                                                                                                                             UN       23,42           sinapi
89735   CURVA LONGA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                        UN       26,92           sinapi
89808   CURVA LONGA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022                                                                                                                                                                                                             UN       64,31           sinapi
89743   CURVA LONGA 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                        UN       65,65           sinapi
89810   JOELHO 45 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022                                                                                                                                                                                                                 UN       30,77           sinapi
89746   JOELHO 45 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                            UN       29,94           sinapi
89851   JOELHO 45 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM SUBCOLETOR AÉREO DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                                      UN       32,80           sinapi
89855   JOELHO 45 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 150 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM SUBCOLETOR AÉREO DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                                      UN       124,28          sinapi
89726   JOELHO 45 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 40 MM, JUNTA SOLDÁVEL, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                             UN       8,97            sinapi
89802   JOELHO 45 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022                                                                                                                                                                                                                  UN       12,37           sinapi
89732   JOELHO 45 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                             UN       15,87           sinapi
89806   JOELHO 45 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022                                                                                                                                                                                                                  UN       23,42           sinapi
89739   JOELHO 45 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                             UN       24,76           sinapi
89809   JOELHO 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022                                                                                                                                                                                                                 UN       29,84           sinapi
89744   JOELHO 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                            UN       29,01           sinapi
89850   JOELHO 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM SUBCOLETOR AÉREO DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                                      UN       31,87           sinapi
89854   JOELHO 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 150 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM SUBCOLETOR AÉREO DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                                      UN       118,46          sinapi
89724   JOELHO 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 40 MM, JUNTA SOLDÁVEL, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                             UN       8,72            sinapi
89801   JOELHO 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022                                                                                                                                                                                                                  UN       11,56           sinapi
89731   JOELHO 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                             UN       15,06           sinapi
89805   JOELHO 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022                                                                                                                                                                                                                  UN       22,33           sinapi
89737   JOELHO 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                                             UN       23,67           sinapi
104355  JUNÇÃO DE REDUCAO INVERTIDA, PVC, SÉRIE NORMAL, ESGOTO PREDIAL, DN 100 X 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022                                                                                                                                                                                                UN       51,58           sinapi
104347  JUNÇÃO DE REDUCAO INVERTIDA, PVC, SÉRIE NORMAL, ESGOTO PREDIAL, DN 100 X 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                           UN       51,44           sinapi
104353  JUNÇÃO DE REDUÇÃO INVERTIDA, PVC, SÉRIE NORMAL, ESGOTO PREDIAL, DN 100 X 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022                                                                                                                                                                                                UN       45,05           sinapi
104345  JUNÇÃO DE REDUÇÃO INVERTIDA, PVC, SÉRIE NORMAL, ESGOTO PREDIAL, DN 100 X 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                           UN       45,88           sinapi
104350  JUNÇÃO DE REDUÇÃO INVERTIDA, PVC, SÉRIE NORMAL, ESGOTO PREDIAL, DN 75 X 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022                                                                                                                                                                                                 UN       33,33           sinapi
104343  JUNÇÃO DE REDUÇÃO INVERTIDA, PVC, SÉRIE NORMAL, ESGOTO PREDIAL, DN 75 X 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022                                                                                                                                                                                            UN       36,08           sinapi
89834   JUNÇÃO SIMPLES, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 X 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022                                                                                                                                                                                                            UN       56,46           sinapi
