ARQUIVO: cpos - PLANILHA: Comp EDIF Sem Des Julho24
DATA DA CONVERSÃO: 28/06/2025 11:44


CODIGO    DESCRICAO                                                                                                                                                                                                                                UNIDADE   PRECO_UNITARIO  FONTE
9060008   RETIRADA DE CONDULETE                                                                                                                                                                                                                    UN        28,60           cpos 
9060009   RETIRADA DE PERFILADOS                                                                                                                                                                                                                   M         22,88           cpos 
9060012   RETIRADA DE ELETRODUTOS APARENTES - ATÉ 2"                                                                                                                                                                                               M         14,30           cpos 
9060013   RETIRADA DE ELETRODUTOS APARENTES - ACIMA DE 2"                                                                                                                                                                                          M         28,60           cpos 
9060014   RETIRADA DE FIO EMBUTIDO - ATÉ 16MM2                                                                                                                                                                                                     M         2,86            cpos 
9060015   RETIRADA DE CABO EMBUTIDO - ACIMA DE 16MM2                                                                                                                                                                                               M         5,72            cpos 
9060016   RETIRADA DE FIO APARENTE - ATÉ 16MM2                                                                                                                                                                                                     M         3,43            cpos 
9060017   RETIRADA DE CABO APARENTE - ACIMA DE 16MM2                                                                                                                                                                                               M         6,86            cpos 
9060018   RETIRADA DE TERMINAIS OU CONECTORES DE PRESSÃO PARA CABOS                                                                                                                                                                                UN        11,44           cpos 
9060020   RETIRADA DE SUPORTE-ISOLADOR TIPO ROLDANA                                                                                                                                                                                                UN        11,44           cpos 
9061010   RETIRADA DE BARRAMENTOS EM QUADROS ELÉTRICOS                                                                                                                                                                                             M         45,75           cpos 
9061011   RETIRADA DE ISOLADORES EM QUADROS ELÉTRICOS                                                                                                                                                                                              UN        11,44           cpos 
9061015   RETIRADA DE DISJUNTOR AUTOMÁTICO UNIPOLAR ATÉ 50A                                                                                                                                                                                        UN        17,16           cpos 
9061016   RETIRADA DE DISJUNTOR AUTOMÁTICO BIPOLAR ATÉ 50A                                                                                                                                                                                         UN        40,03           cpos 
9061017   RETIRADA DE DISJUNTOR AUTOMÁTICO TRIPOLAR ATÉ 50A                                                                                                                                                                                        UN        74,35           cpos 
9061025   RETIRADA DE CAIXA PARA FUSÍVEL OU TOMADA, INSTALADA EM PERFILADOS                                                                                                                                                                        UN        28,60           cpos 
9061026   RETIRADA DE QUADRO DE DISTRIBUIÇÃO OU CAIXA DE PASSAGEM                                                                                                                                                                                  M2        114,39          cpos 
9061030   RETIRADA DE FECHADURA DE QUADRO DE DISTRIBUIÇÃO OU CAIXA DE PASSAGEM                                                                                                                                                                     UN        11,44           cpos 
9061032   RETIRADA DE DISJUNTOR AUTOMÁTICO TIPO "QUICK-LAG"                                                                                                                                                                                        UN        17,16           cpos 
9061034   RETIRADA DE BASE EM CHAPA DE FERRO, PARA DISJUNTOR TIPO "QUICK-LAG"                                                                                                                                                                      UN        14,30           cpos 
9061035   RETIRADA DE CAPACITOR PARA CORREÇÃO DE FATOR DE POTÊNCIA                                                                                                                                                                                 UN        660,04          cpos 
9061037   RETIRADA DE CHAVE SECCIONADORA OU BASE PARA FUSÍVEIS TIPO NH UNIPOLAR                                                                                                                                                                    UN        28,60           cpos 
9061038   RETIRADA DE CHAVE SECCIONADORA OU BASE PARA FUSÍVEIS TIPO NH TRIPOLAR                                                                                                                                                                    UN        42,89           cpos 
9061039   RETIRADA DE BASE PARA FUSÍVEIS TIPO DIAZED                                                                                                                                                                                               UN        14,30           cpos 
9061040   RETIRADA DE BARRAMENTO DE COBRE                                                                                                                                                                                                          UN        28,60           cpos 
9062001   RETIRADA DE SOQUETES EM LUMINÁRIAS                                                                                                                                                                                                       UN        14,30           cpos 
9062002   RETIRADA DE REATOR EM LUMINÁRIA FLUORESCENTE                                                                                                                                                                                             UN        5,72            cpos 
9062003   RETIRADA DE LÂMPADA INCANDESCENTE OU FLUORESCENTE                                                                                                                                                                                        UN        2,41            cpos 
9062004   RETIRADA DE LÂMPADA VAPOR DE MERCÚRIO, SÓDIO OU MISTA                                                                                                                                                                                    UN        17,16           cpos 
9062005   RETIRADA DE PLACA DIFUSORA PARA LÂMPADA FLUORESCENTE                                                                                                                                                                                     UN        2,41            cpos 
9062010   RETIRADA DE LUMINÁRIA INTERNA PARA LÂMPADA INCANDESCENTE                                                                                                                                                                                 UN        22,88           cpos 
9062011   RETIRADA DE LUMINÁRIA INTERNA PARA LÂMPADA FLUORESCENTE                                                                                                                                                                                  UN        42,89           cpos 
9062012   RETIRADA DE LUMINÁRIA EXTERNA INSTALADA EM POSTE                                                                                                                                                                                         UN        85,79           cpos 
9062013   RETIRADA DE LUMINÁRIA EXTERNA INSTALADA EM BRAÇO DE FERRO                                                                                                                                                                                UN        85,79           cpos 
9062014   RETIRADA DE LUMINÁRIA A PROVA DE TEMPO, GASES E VAPOR                                                                                                                                                                                    UN        28,60           cpos 
9062018   RETIRADA DE PROJETOR DE FACHADA                                                                                                                                                                                                          UN        85,79           cpos 
9062019   RETIRADA DE PROJETOR DE JARDIM                                                                                                                                                                                                           UN        57,19           cpos 
9062025   RETIRADA DE BRAÇO DE LUMINÁRIA                                                                                                                                                                                                           UN        57,19           cpos 
9062030   RETIRADA DE LÂMPADA LED                                                                                                                                                                                                                  UN        5,06            cpos 
9062031   RETIRADA DE LÂMPADA LED TUBULAR                                                                                                                                                                                                          UN        5,06            cpos 
9063014   RETIRADA DE CORDOALHA DE COBRE NÚ                                                                                                                                                                                                        M         11,44           cpos 
9063015   RETIRADA DE CORDOALHA DE COBRE NÚ PARA ATERRAMENTO                                                                                                                                                                                       M         14,30           cpos 
9063016   RETIRADA DE CONECTOR TIPO "SPLIT-BOLT"                                                                                                                                                                                                   UN        11,44           cpos 
9063060   RETIRADA DE POSTE DE FERRO, INCLUSIVE BASE DE FIXAÇÃO                                                                                                                                                                                    UN        285,96          cpos 
9063061   RETIRADA DE POSTE DE FERRO ENGASTADO NO SOLO                                                                                                                                                                                             UN        457,54          cpos 
9063062   RETIRADA DE POSTE DE CONCRETO EM REDE DE ENERGIA                                                                                                                                                                                         UN        647,53          cpos 
9064001   RETIRADA DE ISOLADOR TIPO DISCO INCLUSIVE GANCHO DE SUSTENTAÇÃO                                                                                                                                                                          UN        57,19           cpos 
9064002   RETIRADA DE ISOLADOR TIPO CASTANHA INCLUSIVE GANCHO DE SUSTENTAÇÃO                                                                                                                                                                       UN        2,41            cpos 
9064003   RETIRADA DE ISOLADOR TIPO PINO A.T. INCLUSIVE PINO                                                                                                                                                                                       UN        14,30           cpos 
9064004   RETIRADA DE ISOLADOR TIPO PEDESTAL PARA A.T.                                                                                                                                                                                             UN        11,44           cpos 
9064005   RETIRADA DE CRUZETA DE MADEIRA                                                                                                                                                                                                           UN        121,95          cpos 
9064006   RETIRADA DE BUCHA DE PASSAGEM INTERNA/EXTERNA PARA A.T.                                                                                                                                                                                  UN        22,88           cpos 
9064007   RETIRADA DE CHAPA DE FERRO PARA BUCHA DE PASSAGEM                                                                                                                                                                                        UN        22,88           cpos 
9064008   RETIRADA DE VERGALHÃO DE COBRE 3/8"                                                                                                                                                                                                      M         11,44           cpos 
9064009   RETIRADA DE TERMINAL OU CONECTOR PARA VERGALHÃO DE COBRE                                                                                                                                                                                 UN        4,82            cpos 
9064010   RETIRADA DE CHAVE SECCIONADORA TRIPOLAR CLASSE 15 K.V.                                                                                                                                                                                   UN        162,59          cpos 
9064011   RETIRADA DE TRANSFORMADOR DE POTENCIAL                                                                                                                                                                                                   UN        37,18           cpos 
9064012   RETIRADA DE DISJUNTOR A.T. DE VOL. NORMAL OU REDUZIDO DE ÓLEO                                                                                                                                                                            UN        215,63          cpos 
9064013   RETIRADA DE TRANSFORMADOR DE POTÊNCIA CLASSE 15 KV                                                                                                                                                                                       UN        418,87          cpos 
9064014   RETIRADA DE CHAVE FUSÍVEL TIPO MATHEUS                                                                                                                                                                                                   UN        85,79           cpos 
9064015   RETIRADA DE SUPORTE DE TRANSFORMADOR EM POSTE                                                                                                                                                                                            UN        38,57           cpos 
9064016   RETIRADA DE CABO DE A.T. EM LINHA AÉREA ATÉ 35MM2                                                                                                                                                                                        M         8,58            cpos 
9064017   RETIRADA DE PÁRA-RAIO TIPO CRISTAL VALVE 15KV                                                                                                                                                                                            UN        86,25           cpos 
9064018   RETIRADA DE CONTATORES E RELÊS EM GERAL                                                                                                                                                                                                  UN        169,50          cpos 
9064023   RETIRADA DE FUSÍVEL EM ALTA TENSÃO TIPO "HH"                                                                                                                                                                                             UN        28,60           cpos 
9064024   RETIRADA DE ELO FUSÍVEL EM CHAVE TIPO MATHEUS                                                                                                                                                                                            UN        17,16           cpos 
9070001   RECOLOCAÇÃO DE POSTE DE ENTRADA DE ENERGIA EM BAIXA TENSÃO - GALVANIZADO                                                                                                                                                                 UN        431,26          cpos 
9070002   RECOLOCAÇÃO DE POSTE DE ENTRADA DE ENERGIA EM BAIXA TENSÃO - CONCRETO                                                                                                                                                                    UN        593,86          cpos 
9070003   RECOLOCAÇÃO DE CAIXA DE ENTRADA DE ENERGIA EM BAIXA TENSÃO                                                                                                                                                                               UN        285,96          cpos 
9070004   RECOLOCAÇÃO DE ARMAÇÃO TIPO BRAQUETE                                                                                                                                                                                                     UN        22,88           cpos 
9070005   RECOLOCAÇÃO DE CABEÇOTE TIPO "TELESP"                                                                                                                                                                                                    UN        22,88           cpos 
9070008   RECOLOCAÇÃO DE CONDULETE                                                                                                                                                                                                                 UN        28,60           cpos 
9070009   RECOLOCAÇÃO DE PERFILADOS                                                                                                                                                                                                                M         28,60           cpos 
9070012   RECOLOCAÇÃO DE ELETRODUTOS APARENTES - ATÉ 2"                                                                                                                                                                                            M         17,16           cpos 
9070013   RECOLOCAÇÃO DE ELETRODUTOS APARENTES - ACIMA DE 2"                                                                                                                                                                                       M         34,32           cpos 
9070014   RECOLOCAÇÃO DE FIO EMBUTIDO - ATÉ 16MM2                                                                                                                                                                                                  M         2,86            cpos 
9070015   RECOLOCAÇÃO DE CABO EMBUTIDO - ACIMA DE 16MM2                                                                                                                                                                                            M         40,03           cpos 
9070016   RECOLOCAÇÃO DE FIO APARENTE - ATÉ 16MM2                                                                                                                                                                                                  M         1,72            cpos 
9070017   RECOLOCAÇÃO DE CABO APARENTE - ACIMA DE 16MM2                                                                                                                                                                                            M         17,16           cpos 
9070018   RECOLOCAÇÃO DE TERMINAIS OU CONECTORES DE PRESSÃO PARA CABOS                                                                                                                                                                             UN        22,88           cpos 
9070020   RECOLOCAÇÃO DE SUPORTE-ISOLADOR TIPO ROLDANA                                                                                                                                                                                             UN        17,16           cpos 
9071010   RECOLOCAÇÃO DE BARRAMENTOS EM QUADROS ELÉTRICOS                                                                                                                                                                                          M         57,19           cpos 
9071011   RECOLOCAÇÃO DE ISOLADORES EM QUADROS ELÉTRICOS                                                                                                                                                                                           UN        14,30           cpos 
9071015   RECOLOCAÇÃO DE DISJUNTOR AUTOMÁTICO UNIPOLAR ATÉ 50A                                                                                                                                                                                     UN        28,60           cpos 
9071016   RECOLOCAÇÃO DE DISJUNTOR AUTOMÁTICO BIPOLAR ATÉ 50A                                                                                                                                                                                      UN        45,75           cpos 
9071017   RECOLOCAÇÃO DE DISJUNTOR AUTOMÁTICO TRIPOLAR ATÉ 50A                                                                                                                                                                                     UN        85,79           cpos 
9071025   RECOLOCAÇÃO DE CAIXA PARA FUSÍVEL OU TOMADA, INSTALADA EM PERFILADOS                                                                                                                                                                     UN        28,60           cpos 
9071026   RECOLOCAÇÃO DE QUADRO DE DISTRIBUIÇÃO OU CAIXA DE PASSAGEM                                                                                                                                                                               M2        347,06          cpos 
9071030   RECOLOCAÇÃO DE FECHADURA DE QUADRO DE DISTRIBUIÇÃO OU CAIXA DE PASSAGEM                                                                                                                                                                  UN        14,30           cpos 
9071032   RECOLOCAÇÃO DE DISJUNTOR AUTOMÁTICO TIPO "QUICK-LAG"                                                                                                                                                                                     UN        17,16           cpos 
9071034   RECOLOCAÇÃO DE BASE EM CHAPA DE FERRO, PARA DISJUNTOR TIPO "QUICK-LAG"                                                                                                                                                                   UN        57,19           cpos 
9071035   RECOLOCAÇÃO DE CAPACITOR PARA CORREÇÃO DE FATOR DE POTÊNCIA                                                                                                                                                                              UN        660,04          cpos 
9071037   RECOLOCAÇÃO DE CHAVE SECCIONADA OU BASE PARA FUSÍVEL TIPO NH-UNIPOLAR                                                                                                                                                                    UN        40,03           cpos 
9071038   RECOLOCAÇÃO DE CHAVE SECCIONADA OU BASE PARA FUSÍVEL TIPO NH-TRIPOLAR                                                                                                                                                                    UN        57,19           cpos 
9071039   RECOLOCAÇÃO DE BASE DE FUSÍVEIS TIPO " DIAZED"                                                                                                                                                                                           UN        28,60           cpos 
9071040   RECOLOCAÇÃO DE BARRAMENTO DE COBRE                                                                                                                                                                                                       UN        28,60           cpos 
9072001   RECOLOCAÇÃO DE SOQUETES EM LUMINÁRIAS                                                                                                                                                                                                    UN        17,16           cpos 
9072002   RECOLOCAÇÃO DE REATOR EM LUMINÁRIA FLUORESCENTE                                                                                                                                                                                          UN        37,18           cpos 
9072003   RECOLOCAÇÃO DE LÂMPADA FLUORESCENTE                                                                                                                                                                                                      UN        2,41            cpos 
9072004   RECOLOCAÇÃO DE LÂMPADA VAPOR DE MERCÚRIO, SÓDIO OU MISTA                                                                                                                                                                                 UN        17,16           cpos 
9072005   RECOLOCAÇÃO DE PLACA DIFUSORA PARA LÂMPADA FLUORESCENTE                                                                                                                                                                                  UN        2,41            cpos 
9072011   RECOLOCAÇÃO DE LUMINÁRIA INTERNA PARA LÂMPADA FLUORESCENTE                                                                                                                                                                               UN        85,79           cpos 
9072012   RECOLOCAÇÃO DE LUMINÁRIA EXTERNA INSTALADA EM POSTE                                                                                                                                                                                      UN        228,77          cpos 
9072013   RECOLOCAÇÃO DE LUMINÁRIA EXTERNA INSTALADA EM BRAÇO DE FERRO                                                                                                                                                                             UN        114,39          cpos 
9072014   RECOLOCAÇÃO DE LUMINÁRIA A PROVA DE TEMPO, GASES E VAPOR                                                                                                                                                                                 UN        57,19           cpos 
9072018   RECOLOCAÇÃO DE PROJETOR DE FACHADA                                                                                                                                                                                                       UN        57,19           cpos 
9072019   RECOLOCAÇÃO DE PROJETOR DE JARDIM                                                                                                                                                                                                        UN        45,75           cpos 
9072025   RECOLOCAÇÃO DE BRAÇO DE LUMINÁRIA                                                                                                                                                                                                        UN        57,19           cpos 
9072030   RECOLOCAÇÃO DE LÂMPADAS LED                                                                                                                                                                                                              UN        12,01           cpos 
9073014   RECOLOCAÇÃO DE CORDOALHA DE COBRE NÚ                                                                                                                                                                                                     M         28,60           cpos 
9073015   RECOLOCAÇÃO CORDOALHA DE COBRE NÚ PARA ATERRAMENTO                                                                                                                                                                                       M         28,60           cpos 
9073016   RECOLOCAÇÃO DE CONECTOR TIPO "SPLIT_BOLT"                                                                                                                                                                                                UN        17,16           cpos 
9073060   RECOLOCAÇÃO DE POSTE DE FERRO, INCLUSIVE BASE DE FIXAÇÃO                                                                                                                                                                                 UN        431,26          cpos 
9073061   RECOLOCAÇÃO DE POSTE DE FERRO ENGASTADO NO SOLO                                                                                                                                                                                          UN        593,86          cpos 
9073062   RECOLOCAÇÃO DE POSTE DE CONCRETO EM REDE DE ENERGIA                                                                                                                                                                                      UN        695,73          cpos 
9074001   RECOLOCAÇÃO DE ISOLADOR TIPO DISCO INCLUSIVE GANCHO DE SUSTENTAÇÃO                                                                                                                                                                       UN        11,44           cpos 
9074002   RECOLOCAÇÃO DE ISOLADOR TIPO CASTANHA INCLUSIVE GANCHO DE SUSTENTAÇÃO                                                                                                                                                                    UN        11,44           cpos 
9074003   RECOLOCAÇÃO DE ISOLADOR TIPO PINO PARA A.T. INCLUSIVE PINO                                                                                                                                                                               UN        37,18           cpos 
9074004   RECOLOCAÇÃO DE ISOLADOR TIPO PEDESTAL PARA A.T.                                                                                                                                                                                          UN        34,32           cpos 
9074005   RECOLOCAÇÃO DE CRUZETA DE MADEIRA                                                                                                                                                                                                        UN        162,59          cpos 
9074006   RECOLOCAÇÃO DE BUCHA DE PASSAGEM INTERNA/EXTERNA PARA A.T.                                                                                                                                                                               UN        28,60           cpos 
9074007   RECOLOCAÇÃO DE CHAPA DE FERRO PARA BUCHA DE PASSAGEM                                                                                                                                                                                     UN        28,60           cpos 
9074008   RECOLOCAÇÃO DE VERGALHÃO DE COBRE 3/8"                                                                                                                                                                                                   M         22,88           cpos 
9074009   RECOLOCAÇÃO DE TERMINAL OU CONECTOR PARA VERGALHÃO DE COBRE                                                                                                                                                                              UN        11,44           cpos 
9074010   RECOLOCAÇÃO DE CHAVE SECCIONADORA TRIPOLAR CLASSE 15KV                                                                                                                                                                                   UN        270,41          cpos 
9074011   RECOLOCAÇÃO DE TRANSFORMADOR DE POTENCIAL                                                                                                                                                                                                UN        97,21           cpos 
9074012   RECOLOCAÇÃO DE DISJUNTOR A.T. DE VOLUME NORMAL OU REDUZIDO DE ÓLEO                                                                                                                                                                       UN        510,58          cpos 
9074013   RECOLOCAÇÃO DE TRANSFORMADOR DE POTÊNCIA CLASSE 15KV                                                                                                                                                                                     UN        862,53          cpos 
9074014   RECOLOCAÇÃO DE CHAVE FUSÍVEL TIPO MATHEUS                                                                                                                                                                                                UN        80,95           cpos 
9074015   RECOLOCAÇÃO DE SUPORTE DE TRANSFORMADOR EM POSTE                                                                                                                                                                                         UN        162,59          cpos 
9074016   RECOLOCAÇÃO DE CABO DE A.T. EM LINHA AÉREA ATÉ 35MM2                                                                                                                                                                                     M         17,16           cpos 
9074017   RECOLOCAÇÃO DE PÁRA-RAIO TIPO CRISTAL VALVE 15KV                                                                                                                                                                                         UN        277,19          cpos 
9074018   RECOLOCAÇÃO DE CONTATORES E RELÊS EM GERAL                                                                                                                                                                                               UN        339,00          cpos 
9074023   RECOLOCAÇÃO DE FUSÍVEL EM ALTA TENSÃO TIPO "HH"                                                                                                                                                                                          UN        28,60           cpos 
9074024   RECOLOCAÇÃO DE ELO FUSÍVEL EM CHAVE TIPO MATHEUS                                                                                                                                                                                         UN        17,16           cpos 
9080003   POSTE DE ENTRADA DE ENERGIA, DUPLO "T" - 7,5M/200DAN                                                                                                                                                                                     UN        1.430,31        cpos 
9080004   POSTE DE ENTRADA DE ENERGIA, DUPLO "T" - 7,5M/300DAN                                                                                                                                                                                     UN        1.533,87        cpos 
9080011   FORNECIMENTO E INSTALAÇÃO DE POSTE EM CONCRETO COM ALTURA LIVRE DE 18M, 1000DAN, ENGASTADO                                                                                                                                               UN        14.155,40       cpos 
9080018   TERMINAL OU CONECTOR DE PRESSÃO - PARA FIO ATÉ 6MM2                                                                                                                                                                                      UN        20,81           cpos 
9080019   TERMINAL OU CONECTOR DE PRESSÃO - PARA CABO 10MM2                                                                                                                                                                                        UN        25,34           cpos 
9080020   TERMINAL OU CONECTOR DE PRESSÃO - PARA CABO 16MM2                                                                                                                                                                                        UN        27,17           cpos 
9080021   TERMINAL OU CONECTOR DE PRESSÃO - PARA CABO 25MM2                                                                                                                                                                                        UN        26,79           cpos 
9080022   TERMINAL OU CONECTOR DE PRESSÃO - PARA CABO 35MM2                                                                                                                                                                                        UN        27,45           cpos 
9080023   TERMINAL OU CONECTOR DE PRESSÃO - PARA CABO 50MM2                                                                                                                                                                                        UN        38,70           cpos 
9080024   TERMINAL OU CONECTOR DE PRESSÃO - PARA CABO 70MM2                                                                                                                                                                                        UN        38,84           cpos 
9080025   TERMINAL OU CONECTOR DE PRESSÃO - PARA CABO 95MM2                                                                                                                                                                                        UN        45,69           cpos 
9080026   TERMINAL OU CONECTOR DE PRESSÃO - PARA CABO 120MM2                                                                                                                                                                                       UN        60,77           cpos 
9080027   TERMINAL OU CONECTOR DE PRESSÃO - PARA CABO 150MM2                                                                                                                                                                                       UN        61,71           cpos 
9080028   TERMINAL OU CONECTOR DE PRESSÃO - PARA CABO 185MM2                                                                                                                                                                                       UN        71,26           cpos 
9080029   TERMINAL OU CONECTOR DE PRESSÃO - PARA CABO 240MM2                                                                                                                                                                                       UN        74,89           cpos 
9080030   TERMINAL OU CONECTOR DE PRESSÃO - PARA CABO 300MM2                                                                                                                                                                                       UN        91,69           cpos 
9082001   INTERRUPTOR SIMPLES - 1 TECLA                                                                                                                                                                                                            UN        19,62           cpos 
9082002   INTERRUPTOR SIMPLES - 2 TECLAS                                                                                                                                                                                                           UN        36,69           cpos 
9082003   INTERRUPTOR SIMPLES - 3 TECLAS                                                                                                                                                                                                           UN        42,68           cpos 
9082004   INTERRUPTOR SIMPLES BIPOLAR - 1 TECLA                                                                                                                                                                                                    UN        48,41           cpos 
9082005   INTERRUPTOR PARALELO - 1 TECLA                                                                                                                                                                                                           UN        21,53           cpos 
9082006   ESPELHO PLÁSTICO - 3"X3"                                                                                                                                                                                                                 UN        4,68            cpos 
9082007   ESPELHO PLÁSTICO - 4"X2"                                                                                                                                                                                                                 UN        6,59            cpos 
9082008   ESPELHO PLÁSTICO - 4"X4"                                                                                                                                                                                                                 UN        12,09           cpos 
9082010   TOMADA SIMPLES DE EMBUTIR - 110/220V                                                                                                                                                                                                     UN        22,68           cpos 
9082012   TOMADA SIMPLES DE EMBUTIR - PARA PISO                                                                                                                                                                                                    UN        61,56           cpos 
9082013   TOMADA 3P+T 30A - 440V                                                                                                                                                                                                                   UN        135,83          cpos 
9082014   TOMADA 3P+T 32A - 600/690V TIPO INDUSTRIAL                                                                                                                                                                                               UN        143,31          cpos 
